Filename                                                                                                                                               Regions    Missed Regions     Cover   Functions  Missed Functions  Executed       Lines      Missed Lines     Cover    Branches   Missed Branches     Cover
cargo/registry/src/index.crates.io-1949cf8c6b5b557f/aws-lc-rs-1.17.0/src/cipher/padded.rs                                                                  224               224     0.00%          18                18     0.00%         154               154     0.00%           0                 0         -
cargo/registry/src/index.crates.io-1949cf8c6b5b557f/aws-lc-rs-1.17.0/src/cipher/streaming.rs                                                               502               502     0.00%          31                31     0.00%         347               347     0.00%           0                 0         -
cargo/registry/src/index.crates.io-1949cf8c6b5b557f/aws-lc-rs-1.17.0/src/cmac.rs                                                                           198               198     0.00%          19                19     0.00%         135               135     0.00%           0                 0         -
cargo/registry/src/index.crates.io-1949cf8c6b5b557f/aws-lc-rs-1.17.0/src/constant_time.rs                                                                   20                20     0.00%           1                 1     0.00%           9                 9     0.00%           0                 0         -
cargo/registry/src/index.crates.io-1949cf8c6b5b557f/aws-lc-rs-1.17.0/src/debug.rs                                                                           13                13     0.00%           2                 2     0.00%          11                11     0.00%           0                 0         -
cargo/registry/src/index.crates.io-1949cf8c6b5b557f/aws-lc-rs-1.17.0/src/digest.rs                                                                         125               125     0.00%          17                17     0.00%         111               111     0.00%           0                 0         -
cargo/registry/src/index.crates.io-1949cf8c6b5b557f/aws-lc-rs-1.17.0/src/digest/digest_ctx.rs                                                               50                50     0.00%           7                 7     0.00%          34                34     0.00%           0                 0         -
cargo/registry/src/index.crates.io-1949cf8c6b5b557f/aws-lc-rs-1.17.0/src/digest/sha.rs                                                                      90                90     0.00%           9                 9     0.00%          48                48     0.00%           0                 0         -
cargo/registry/src/index.crates.io-1949cf8c6b5b557f/aws-lc-rs-1.17.0/src/ec.rs                                                                             130               130     0.00%          15                15     0.00%          84                84     0.00%           0                 0         -
cargo/registry/src/index.crates.io-1949cf8c6b5b557f/aws-lc-rs-1.17.0/src/ec/encoding.rs                                                                    326               326     0.00%          19                19     0.00%         201               201     0.00%           0                 0         -
cargo/registry/src/index.crates.io-1949cf8c6b5b557f/aws-lc-rs-1.17.0/src/ec/key_pair.rs                                                                    176               176     0.00%          18                18     0.00%         110               110     0.00%           0                 0         -
cargo/registry/src/index.crates.io-1949cf8c6b5b557f/aws-lc-rs-1.17.0/src/ec/signature.rs                                                                   217               217     0.00%          20                20     0.00%         170               170     0.00%           0                 0         -
cargo/registry/src/index.crates.io-1949cf8c6b5b557f/aws-lc-rs-1.17.0/src/ed25519.rs                                                                        229               229     0.00%          30                30     0.00%         190               190     0.00%           0                 0         -
cargo/registry/src/index.crates.io-1949cf8c6b5b557f/aws-lc-rs-1.17.0/src/encoding.rs                                                                        17                17     0.00%           5                 5     0.00%          15                15     0.00%           0                 0         -
cargo/registry/src/index.crates.io-1949cf8c6b5b557f/aws-lc-rs-1.17.0/src/endian.rs                                                                          29                29     0.00%           5                 5     0.00%          19                19     0.00%           0                 0         -
cargo/registry/src/index.crates.io-1949cf8c6b5b557f/aws-lc-rs-1.17.0/src/error.rs                                                                           69                69     0.00%          22                22     0.00%          64                64     0.00%           0                 0         -
cargo/registry/src/index.crates.io-1949cf8c6b5b557f/aws-lc-rs-1.17.0/src/evp_pkey.rs                                                                       499               499     0.00%          35                35     0.00%         382               382     0.00%           0                 0         -
cargo/registry/src/index.crates.io-1949cf8c6b5b557f/aws-lc-rs-1.17.0/src/fips.rs                                                                             2                 2     0.00%           1                 1     0.00%           2                 2     0.00%           0                 0         -
